indicator_code,indicator_name,unit,domain,data_type,country_code,country_name,region,income,year,query_type,ground_truth_value,prompt_type,prompt_text,ground_truth_latest_year,ground_truth_latest_value
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,NCL,New Caledonia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for New Caledonia?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,NFK,Norfolk Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Norfolk Island?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,PYF,French Polynesia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for French Polynesia?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,REU,Reunion,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Reunion?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,SGS,South Georgia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for South Georgia?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,UMI,United States Minor Outlying Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for United States Minor Outlying Islands?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,WLF,Wallis and Futuna,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Wallis and Futuna?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,ALB,Albania,ECA,UMC,2023,POSITIVE,6.86888264865943,baseline_latest,What is the latest available Neonatal mortality rate for Albania?,2024.0,6.73519413525062
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,ALB,Albania,ECA,UMC,2024,POSITIVE,6.73519413525062,baseline_latest,What is the latest available Neonatal mortality rate for Albania?,2024.0,6.73519413525062
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,AZE,Azerbaijan,ECA,UMC,2024,POSITIVE,12.4294576505074,direct,What was Neonatal mortality rate for Azerbaijan in 2024?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BLR,Belarus,ECA,UMC,2023,POSITIVE,0.778072853642219,direct,What was Neonatal mortality rate for Belarus in 2023?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2024,POSITIVE,29.9329917481392,baseline_latest,What is the latest available Neonatal mortality rate for Central African Republic?,2024.0,29.9329917481392
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,COM,Comoros,ESA,LIC,2024,POSITIVE,22.1411936247105,baseline_latest,What is the latest available Neonatal mortality rate for Comoros?,2024.0,22.1411936247105
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,DZA,Algeria,MNA,LMC,2024,POSITIVE,14.9633819121343,baseline_latest,What is the latest available Neonatal mortality rate for Algeria?,2024.0,14.9633819121343
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KGZ,Kyrgyzstan,ECA,LMC,2023,POSITIVE,10.9464057183436,direct,What was Neonatal mortality rate for Kyrgyzstan in 2023?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2024,POSITIVE,4.42464239191397,direct,What was Neonatal mortality rate for Kuwait in 2024?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MAR,Morocco,MNA,LMC,2023,POSITIVE,9.99997645855108,direct,What was Neonatal mortality rate for Morocco in 2023?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ALB,Albania,ECA,UMC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Albania in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,AZE,Azerbaijan,ECA,UMC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Azerbaijan in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Bahrain in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BLR,Belarus,ECA,UMC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Belarus in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Central African Republic in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,COM,Comoros,ESA,LIC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Comoros in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Cyprus in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,DZA,Algeria,MNA,LMC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Algeria in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GEO,Georgia,ECA,UMC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Georgia in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Guinea-Bissau in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,IRN,Iran,MNA,UMC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Iran in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,KGZ,Kyrgyzstan,ECA,LMC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Kyrgyzstan in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Kuwait in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,LAO,Laos,EAP,LMC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Laos in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MAR,Morocco,MNA,LMC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Morocco in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Malta in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Oman in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,TJK,Tajikistan,ECA,LMC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Tajikistan in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Yemen in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ZMB,Zambia,ESA,LIC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Zambia in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ATA,Antarctica,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Antarctica?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ATF,French Southern Territories,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for French Southern Territories?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BLM,Saint Barthelemy,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Saint Barthelemy?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BVT,Bouvet Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Bouvet Island?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CCK,Cocos Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Cocos Islands?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CYM,Cayman Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Cayman Islands?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ESH,Western Sahara,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Western Sahara?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,FLK,Falkland Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Falkland Islands?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GLP,Guadeloupe,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Guadeloupe?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,HMD,Heard and McDonald Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Heard and McDonald Islands?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MTQ,Martinique,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Martinique?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MYT,Mayotte,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Mayotte?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NCL,New Caledonia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for New Caledonia?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NFK,Norfolk Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Norfolk Island?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PCN,Pitcairn,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Pitcairn?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PYF,French Polynesia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for French Polynesia?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,REU,Reunion,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Reunion?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SGS,South Georgia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for South Georgia?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SXM,Sint Maarten,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Sint Maarten?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,WLF,Wallis and Futuna,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Wallis and Futuna?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ALB,Albania,ECA,UMC,2024,POSITIVE,8.25178658715117,direct,What was Infant mortality rate for Albania in 2024?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,AZE,Azerbaijan,ECA,UMC,2024,POSITIVE,12.485811241078,baseline_latest,What is the latest available Infant mortality rate for Azerbaijan?,2024.0,12.485811241078
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BLR,Belarus,ECA,UMC,2023,POSITIVE,1.88930987567294,baseline_latest,What is the latest available Infant mortality rate for Belarus?,2024.0,1.80221083117857
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,COM,Comoros,ESA,LIC,2024,POSITIVE,35.018498436283,direct,What was Infant mortality rate for Comoros in 2024?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2023,POSITIVE,3.76379048201569,baseline_latest,What is the latest available Infant mortality rate for Cyprus?,2024.0,4.10566054366803
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GEO,Georgia,ECA,UMC,2024,POSITIVE,7.45411015780967,baseline_latest,What is the latest available Infant mortality rate for Georgia?,2024.0,7.45411015780967
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,IRN,Iran,MNA,UMC,2024,POSITIVE,10.3184994132182,baseline_latest,What is the latest available Infant mortality rate for Iran?,2024.0,10.3184994132182
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,LAO,Laos,EAP,LMC,2023,POSITIVE,28.1783813564461,direct,What was Infant mortality rate for Laos in 2023?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2024,POSITIVE,4.70352630237053,direct,What was Infant mortality rate for Malta in 2024?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2024,POSITIVE,8.29444580167174,direct,What was Infant mortality rate for Oman in 2024?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ALB,Albania,ECA,UMC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Albania in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,AZE,Azerbaijan,ECA,UMC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Azerbaijan in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Bahrain in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BLR,Belarus,ECA,UMC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Belarus in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Central African Republic in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,COM,Comoros,ESA,LIC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Comoros in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Cyprus in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,DZA,Algeria,MNA,LMC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Algeria in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,GEO,Georgia,ECA,UMC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Georgia in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Guinea-Bissau in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,IRN,Iran,MNA,UMC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Iran in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,KGZ,Kyrgyzstan,ECA,LMC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Kyrgyzstan in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Kuwait in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LAO,Laos,EAP,LMC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Laos in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,MAR,Morocco,MNA,LMC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Morocco in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Malta in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Oman in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TJK,Tajikistan,ECA,LMC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Tajikistan in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Yemen in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ZMB,Zambia,ESA,LIC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Zambia in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ATF,French Southern Territories,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for French Southern Territories?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BLM,Saint Barthelemy,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Saint Barthelemy?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BVT,Bouvet Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Bouvet Island?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CCK,Cocos Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Cocos Islands?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CXR,Christmas Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Christmas Island?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CYM,Cayman Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Cayman Islands?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ESH,Western Sahara,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Western Sahara?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,FLK,Falkland Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Falkland Islands?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,GLP,Guadeloupe,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Guadeloupe?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,HMD,Heard and McDonald Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Heard and McDonald Islands?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,IOT,British Indian Ocean Territory,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for British Indian Ocean Territory?,,
