indicator_code,indicator_name,unit,domain,data_type,country_code,country_name,region,income,year,query_type,ground_truth_value,prompt_type,prompt_text,ground_truth_latest_year,ground_truth_latest_value
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MWI,Malawi,ESA,LIC,2029,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Malawi in 2029?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,NAM,Namibia,ESA,UMC,2029,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Namibia in 2029?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2027,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Netherlands in 2027?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2028,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Paraguay in 2028?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2026,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Qatar in 2026?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2028,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Saudi Arabia in 2028?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2028,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Senegal in 2028?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2026,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Sierra Leone in 2026?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2028,HALLUCINATION_T1,,direct,What was Neonatal mortality rate for Tanzania in 2028?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,ATA,Antarctica,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Antarctica?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,ATF,French Southern Territories,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for French Southern Territories?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BLM,Saint Barthelemy,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Saint Barthelemy?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BVT,Bouvet Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Bouvet Island?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CCK,Cocos Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Cocos Islands?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,ESH,Western Sahara,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Western Sahara?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,FLK,Falkland Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Falkland Islands?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,GLP,Guadeloupe,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Guadeloupe?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,GUF,French Guiana,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for French Guiana?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,HMD,Heard and McDonald Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Heard and McDonald Islands?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,IOT,British Indian Ocean Territory,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for British Indian Ocean Territory?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MAF,Saint Martin (French),OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Saint Martin (French)?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MTQ,Martinique,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Martinique?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MYT,Mayotte,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Mayotte?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,NCL,New Caledonia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for New Caledonia?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,NFK,Norfolk Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Norfolk Island?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,PCN,Pitcairn,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Pitcairn?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,SGS,South Georgia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for South Georgia?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,UMI,United States Minor Outlying Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for United States Minor Outlying Islands?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,WLF,Wallis and Futuna,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Neonatal mortality rate for Wallis and Futuna?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2023,POSITIVE,2.21706403888485,baseline_latest,What is the latest available Neonatal mortality rate for Belgium?,2024.0,2.21996390355304
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2024,POSITIVE,2.21996390355304,direct,What was Neonatal mortality rate for Belgium in 2024?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BOL,Bolivia,LAC,LMC,2024,POSITIVE,7.34150073242281,baseline_latest,What is the latest available Neonatal mortality rate for Bolivia?,2024.0,7.34150073242281
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2024,POSITIVE,27.4002201584124,direct,What was Neonatal mortality rate for Cote d'Ivoire in 2024?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,HND,Honduras,LAC,LMC,2024,POSITIVE,8.39931912565271,baseline_latest,What is the latest available Neonatal mortality rate for Honduras?,2024.0,8.39931912565271
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2024,POSITIVE,1.71477357516883,baseline_latest,What is the latest available Neonatal mortality rate for Israel?,2024.0,1.71477357516883
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2024,POSITIVE,32.9369250443993,direct,What was Neonatal mortality rate for Liberia in 2024?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2024,POSITIVE,2.62273278784048,baseline_latest,What is the latest available Neonatal mortality rate for Netherlands?,2024.0,2.62273278784048
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2024,POSITIVE,28.2605970351447,direct,What was Neonatal mortality rate for Sierra Leone in 2024?,,
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2024,POSITIVE,19.9012292205424,direct,What was Neonatal mortality rate for Tanzania in 2024?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BDI,Burundi,ESA,LIC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Burundi in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Belgium in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BOL,Bolivia,LAC,LMC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Bolivia in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Cote d'Ivoire in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CRI,Costa Rica,LAC,UMC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Costa Rica in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Eritrea in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GTM,Guatemala,LAC,UMC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Guatemala in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,HND,Honduras,LAC,LMC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Honduras in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Israel in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,JOR,Jordan,MNA,UMC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Jordan in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2025,HALLUCINATION_T1,,direct,What was Infant mortality rate for Liberia in 2025?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MWI,Malawi,ESA,LIC,2029,HALLUCINATION_T1,,direct,What was Infant mortality rate for Malawi in 2029?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NAM,Namibia,ESA,UMC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Namibia in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Netherlands in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Paraguay in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Qatar in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2026,HALLUCINATION_T1,,direct,What was Infant mortality rate for Saudi Arabia in 2026?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Senegal in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2027,HALLUCINATION_T1,,direct,What was Infant mortality rate for Sierra Leone in 2027?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2028,HALLUCINATION_T1,,direct,What was Infant mortality rate for Tanzania in 2028?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ATA,Antarctica,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Antarctica?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ATF,French Southern Territories,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for French Southern Territories?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BLM,Saint Barthelemy,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Saint Barthelemy?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BVT,Bouvet Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Bouvet Island?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CCK,Cocos Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Cocos Islands?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CYM,Cayman Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Cayman Islands?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ESH,Western Sahara,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Western Sahara?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,IOT,British Indian Ocean Territory,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for British Indian Ocean Territory?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MAF,Saint Martin (French),OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Saint Martin (French)?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MTQ,Martinique,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Martinique?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MYT,Mayotte,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Mayotte?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NCL,New Caledonia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for New Caledonia?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NFK,Norfolk Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Norfolk Island?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PCN,Pitcairn,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Pitcairn?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PYF,French Polynesia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for French Polynesia?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,REU,Reunion,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Reunion?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SGS,South Georgia,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for South Georgia?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SXM,Sint Maarten,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Sint Maarten?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,UMI,United States Minor Outlying Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for United States Minor Outlying Islands?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,WLF,Wallis and Futuna,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Infant mortality rate for Wallis and Futuna?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BOL,Bolivia,LAC,LMC,2024,POSITIVE,14.2261096307607,direct,What was Infant mortality rate for Bolivia in 2024?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2024,POSITIVE,44.8228161543207,direct,What was Infant mortality rate for Cote d'Ivoire in 2024?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2024,POSITIVE,2.65858459352792,direct,What was Infant mortality rate for Israel in 2024?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MWI,Malawi,ESA,LIC,2023,POSITIVE,38.3709974047544,direct,What was Infant mortality rate for Malawi in 2023?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,MWI,Malawi,ESA,LIC,2024,POSITIVE,37.963502406772,baseline_latest,What is the latest available Infant mortality rate for Malawi?,2024.0,37.963502406772
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2023,POSITIVE,15.0067161829874,direct,What was Infant mortality rate for Paraguay in 2023?,,
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2024,POSITIVE,14.533325901344,baseline_latest,What is the latest available Infant mortality rate for Paraguay?,2024.0,14.533325901344
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2024,POSITIVE,4.84275121138741,baseline_latest,What is the latest available Infant mortality rate for Qatar?,2024.0,4.84275121138741
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2023,POSITIVE,4.82951750470763,baseline_latest,What is the latest available Infant mortality rate for Saudi Arabia?,2024.0,4.65637087516231
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2024,POSITIVE,28.7100205215135,baseline_latest,What is the latest available Infant mortality rate for Tanzania?,2024.0,28.7100205215135
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BDI,Burundi,ESA,LIC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Burundi in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Belgium in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BOL,Bolivia,LAC,LMC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Bolivia in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Cote d'Ivoire in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CRI,Costa Rica,LAC,UMC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Costa Rica in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Eritrea in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,GTM,Guatemala,LAC,UMC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Guatemala in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,HND,Honduras,LAC,LMC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Honduras in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Israel in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,JOR,Jordan,MNA,UMC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Jordan in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Liberia in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,MWI,Malawi,ESA,LIC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Malawi in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,NAM,Namibia,ESA,UMC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Namibia in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Netherlands in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2026,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Paraguay in 2026?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Qatar in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2028,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Saudi Arabia in 2028?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2025,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Senegal in 2025?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2029,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Sierra Leone in 2029?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2027,HALLUCINATION_T1,,direct,What was Under-five mortality rate for Tanzania in 2027?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ATA,Antarctica,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Antarctica?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BLM,Saint Barthelemy,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Saint Barthelemy?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,BVT,Bouvet Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Bouvet Island?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CCK,Cocos Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Cocos Islands?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CXR,Christmas Island,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Christmas Island?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ESH,Western Sahara,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Western Sahara?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,FLK,Falkland Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Falkland Islands?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,GLP,Guadeloupe,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Guadeloupe?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,HMD,Heard and McDonald Islands,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Heard and McDonald Islands?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,IOT,British Indian Ocean Territory,OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for British Indian Ocean Territory?,,
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,MAF,Saint Martin (French),OTHER,HIC,2023,HALLUCINATION_T2,,baseline_latest,What is the latest available Under-five mortality rate for Saint Martin (French)?,,
