indicator_code,indicator_name,unit,domain,data_type,country_code,country_name,region,income,year,query_type,ground_truth_value
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2017,POSITIVE,43.322606799715
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2018,POSITIVE,41.8955316733818
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2019,POSITIVE,40.5027694429178
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2020,POSITIVE,39.1151378282338
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2021,POSITIVE,37.8230409708943
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2022,POSITIVE,36.5856345423349
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2023,POSITIVE,35.4124475836133
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,ERI,Eritrea,ESA,LIC,2024,POSITIVE,34.2970581350292
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2000,POSITIVE,194.857661689603
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2001,POSITIVE,181.661567833825
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2002,POSITIVE,168.553969004425
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2003,POSITIVE,156.167471155665
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2004,POSITIVE,144.807641723961
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2005,POSITIVE,134.90002880725
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2006,POSITIVE,126.491250657315
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2007,POSITIVE,119.643415445017
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2008,POSITIVE,114.029742972051
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2009,POSITIVE,109.480060739549
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2010,POSITIVE,105.711486421316
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2011,POSITIVE,102.40344700184
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2012,POSITIVE,99.5345064113075
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2013,POSITIVE,96.9965176527624
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2014,POSITIVE,96.9524058064044
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2015,POSITIVE,93.2133166285268
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2016,POSITIVE,91.5098789863343
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2017,POSITIVE,90.2990454352372
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2018,POSITIVE,89.3796207945349
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2019,POSITIVE,88.7369410686744
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2020,POSITIVE,88.3286938606045
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2021,POSITIVE,88.0075340735586
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2022,POSITIVE,87.7786414560066
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2023,POSITIVE,87.2936049083
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,LBR,Liberia,WCA,LIC,2024,POSITIVE,86.387671540874
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2000,POSITIVE,222.837455356141
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2001,POSITIVE,217.264331288859
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2002,POSITIVE,211.648098903328
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2003,POSITIVE,205.72523961093
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2004,POSITIVE,199.560072921573
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2005,POSITIVE,193.221435289521
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2006,POSITIVE,186.5355784534
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2007,POSITIVE,179.555143169647
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2008,POSITIVE,172.435337210868
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2009,POSITIVE,165.152813523385
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2010,POSITIVE,157.879742444529
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2011,POSITIVE,150.771566236077
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2012,POSITIVE,144.092524837473
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2013,POSITIVE,137.925093259028
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2014,POSITIVE,135.927727173624
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2015,POSITIVE,136.75172725116
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2016,POSITIVE,121.753700370396
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2017,POSITIVE,116.974797589572
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2018,POSITIVE,112.44414614033
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2019,POSITIVE,108.269022800188
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2020,POSITIVE,104.354311285817
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2021,POSITIVE,100.631692020638
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2022,POSITIVE,97.0946855093239
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2023,POSITIVE,93.7724386602517
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SLE,Sierra Leone,WCA,LIC,2024,POSITIVE,90.4995856673996
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2000,POSITIVE,128.869828152752
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2001,POSITIVE,121.72378157381
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2002,POSITIVE,113.153179587523
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2003,POSITIVE,104.15809724396
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2004,POSITIVE,95.5058530599287
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2005,POSITIVE,87.6040445134934
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2006,POSITIVE,80.7661548885673
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2007,POSITIVE,74.9671857219946
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2008,POSITIVE,70.1015932232617
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2009,POSITIVE,66.1143618818666
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2010,POSITIVE,62.7614702780806
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2011,POSITIVE,59.9598115142807
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2012,POSITIVE,57.5524256784621
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2013,POSITIVE,55.4929962631217
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2014,POSITIVE,53.7428749721894
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2015,POSITIVE,52.211836554006
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2016,POSITIVE,50.8186956835138
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2017,POSITIVE,49.4425207023928
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2018,POSITIVE,47.9204933218443
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2019,POSITIVE,46.1603393953986
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2020,POSITIVE,44.2422429033386
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2021,POSITIVE,42.1676593885117
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2022,POSITIVE,40.0953102158391
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2023,POSITIVE,38.2419515907875
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,SEN,Senegal,WCA,LMC,2024,POSITIVE,36.5298021848993
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2000,POSITIVE,140.435093227129
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2001,POSITIVE,136.910751954744
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2002,POSITIVE,133.13875739116
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2003,POSITIVE,129.227325200665
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2004,POSITIVE,125.283414242147
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2005,POSITIVE,121.185991168464
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2006,POSITIVE,117.385613267817
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2007,POSITIVE,113.531967882878
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2008,POSITIVE,108.98781227946
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2009,POSITIVE,105.209883013661
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2010,POSITIVE,101.574223919733
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2011,POSITIVE,98.4340311546622
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2012,POSITIVE,95.3453627452649
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2013,POSITIVE,91.9971489599895
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2014,POSITIVE,88.619755202886
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2015,POSITIVE,85.4823544028228
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2016,POSITIVE,82.9817638483916
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2017,POSITIVE,80.5291592957843
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2018,POSITIVE,77.8963298034264
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2019,POSITIVE,75.2996540943492
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2020,POSITIVE,73.0413651557674
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2021,POSITIVE,70.8010280043287
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2022,POSITIVE,68.6941392520608
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2023,POSITIVE,66.5433459864149
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,CIV,Cote d'Ivoire,WCA,LMC,2024,POSITIVE,64.471332067145
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2000,POSITIVE,128.047520623727
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2001,POSITIVE,120.253661773664
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2002,POSITIVE,112.393630248833
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2003,POSITIVE,104.997068154974
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2004,POSITIVE,98.3449585880403
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2005,POSITIVE,92.1863088382476
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2006,POSITIVE,86.6965863244271
CME_MRY0T4,Under-five mortality rate,"per 1,000 live births",CME,annual_modeled,TZA,Tanzania,ESA,LMC,2007,POSITIVE,81.2618323397221
