country_code,country_name,period,geo_type,indicator,indicator_name,value,unit,unit_name,sex,age,wealth_quintile,residence,maternal_edu_lvl,lower_bound,upper_bound,obs_status,obs_status_name,data_source,ref_period,country_notes,indicator_code,year
BDI,Burundi,2010.0,0,CME_MRY0T4,Under-five mortality rate,90.2153712917402,D_PER_1000_B,,_T,,_T,,,77.7833788221434,104.775807648629,A,,UN_IGME,,,CME_MRY0T4,2010
BDI,Burundi,2011.0,0,CME_MRY0T4,Under-five mortality rate,84.7182706323911,D_PER_1000_B,,_T,,_T,,,72.183941122508,99.5667629690241,A,,UN_IGME,,,CME_MRY0T4,2011
BDI,Burundi,2012.0,0,CME_MRY0T4,Under-five mortality rate,79.5786237774959,D_PER_1000_B,,_T,,_T,,,66.3355406860079,95.4679131800637,A,,UN_IGME,,,CME_MRY0T4,2012
BDI,Burundi,2013.0,0,CME_MRY0T4,Under-five mortality rate,74.8864431448066,D_PER_1000_B,,_T,,_T,,,60.6454313136327,92.1621190655464,A,,UN_IGME,,,CME_MRY0T4,2013
BDI,Burundi,2014.0,0,CME_MRY0T4,Under-five mortality rate,70.5792139319676,D_PER_1000_B,,_T,,_T,,,55.2091927521421,89.7533169217131,A,,UN_IGME,,,CME_MRY0T4,2014
BDI,Burundi,2015.0,0,CME_MRY0T4,Under-five mortality rate,66.9375505532429,D_PER_1000_B,,_T,,_T,,,50.7833927697395,87.8064137968242,A,,UN_IGME,,,CME_MRY0T4,2015
BDI,Burundi,2016.0,0,CME_MRY0T4,Under-five mortality rate,63.7037324741168,D_PER_1000_B,,_T,,_T,,,46.6932407938576,86.0846423877121,A,,UN_IGME,,,CME_MRY0T4,2016
BDI,Burundi,2017.0,0,CME_MRY0T4,Under-five mortality rate,60.8766598590854,D_PER_1000_B,,_T,,_T,,,43.1855889311323,85.0809358332097,A,,UN_IGME,,,CME_MRY0T4,2017
BDI,Burundi,2018.0,0,CME_MRY0T4,Under-five mortality rate,58.4852601324362,D_PER_1000_B,,_T,,_T,,,40.042599440584,84.3902030963964,A,,UN_IGME,,,CME_MRY0T4,2018
BDI,Burundi,2019.0,0,CME_MRY0T4,Under-five mortality rate,56.2182400715095,D_PER_1000_B,,_T,,_T,,,37.2045847553396,83.6319539611986,A,,UN_IGME,,,CME_MRY0T4,2019
BDI,Burundi,2020.0,0,CME_MRY0T4,Under-five mortality rate,54.2724374104505,D_PER_1000_B,,_T,,_T,,,34.4261937608425,83.1210265169144,A,,UN_IGME,,,CME_MRY0T4,2020
BDI,Burundi,2021.0,0,CME_MRY0T4,Under-five mortality rate,52.2696425120978,D_PER_1000_B,,_T,,_T,,,31.9929141051036,82.7325960587407,A,,UN_IGME,,,CME_MRY0T4,2021
BDI,Burundi,2022.0,0,CME_MRY0T4,Under-five mortality rate,50.3405514960702,D_PER_1000_B,,_T,,_T,,,30.000434935475,82.291887497037,A,,UN_IGME,,,CME_MRY0T4,2022
BDI,Burundi,2023.0,0,CME_MRY0T4,Under-five mortality rate,48.6836722800881,D_PER_1000_B,,_T,,_T,,,28.271482690983,82.3922424833205,A,,UN_IGME,,,CME_MRY0T4,2023
BDI,Burundi,2024.0,0,CME_MRY0T4,Under-five mortality rate,47.0576894611973,D_PER_1000_B,,_T,,_T,,,26.6512657614251,81.5146901307279,A,,UN_IGME,,,CME_MRY0T4,2024
BEL,Belgium,2000.0,0,CME_MRY0T4,Under-five mortality rate,5.87576477645863,D_PER_1000_B,,_T,,_T,,,5.72114482969502,6.02492856995153,A,,UN_IGME,,,CME_MRY0T4,2000
BEL,Belgium,2001.0,0,CME_MRY0T4,Under-five mortality rate,5.67129264561937,D_PER_1000_B,,_T,,_T,,,5.52456489440661,5.81672482950548,A,,UN_IGME,,,CME_MRY0T4,2001
BEL,Belgium,2002.0,0,CME_MRY0T4,Under-five mortality rate,5.48675144247343,D_PER_1000_B,,_T,,_T,,,5.3440083813356,5.63135209893016,A,,UN_IGME,,,CME_MRY0T4,2002
BEL,Belgium,2003.0,0,CME_MRY0T4,Under-five mortality rate,5.31926750608663,D_PER_1000_B,,_T,,_T,,,5.18290576808849,5.46258348986351,A,,UN_IGME,,,CME_MRY0T4,2003
BEL,Belgium,2004.0,0,CME_MRY0T4,Under-five mortality rate,5.16741432557075,D_PER_1000_B,,_T,,_T,,,5.03326214114463,5.30685069970409,A,,UN_IGME,,,CME_MRY0T4,2004
BEL,Belgium,2005.0,0,CME_MRY0T4,Under-five mortality rate,5.02906439061395,D_PER_1000_B,,_T,,_T,,,4.89733133017009,5.16796655055262,A,,UN_IGME,,,CME_MRY0T4,2005
BEL,Belgium,2006.0,0,CME_MRY0T4,Under-five mortality rate,4.90148297351878,D_PER_1000_B,,_T,,_T,,,4.77401341764763,5.03572687142347,A,,UN_IGME,,,CME_MRY0T4,2006
BEL,Belgium,2007.0,0,CME_MRY0T4,Under-five mortality rate,4.78210254870462,D_PER_1000_B,,_T,,_T,,,4.65676183816094,4.91395195005808,A,,UN_IGME,,,CME_MRY0T4,2007
BEL,Belgium,2008.0,0,CME_MRY0T4,Under-five mortality rate,4.66895462913053,D_PER_1000_B,,_T,,_T,,,4.54559042560838,4.80003967682125,A,,UN_IGME,,,CME_MRY0T4,2008
BEL,Belgium,2009.0,0,CME_MRY0T4,Under-five mortality rate,4.56052710926465,D_PER_1000_B,,_T,,_T,,,4.4397306190412,4.68696525422539,A,,UN_IGME,,,CME_MRY0T4,2009
BEL,Belgium,2010.0,0,CME_MRY0T4,Under-five mortality rate,4.46014369137025,D_PER_1000_B,,_T,,_T,,,4.34054003646196,4.5871912769567,A,,UN_IGME,,,CME_MRY0T4,2010
BEL,Belgium,2011.0,0,CME_MRY0T4,Under-five mortality rate,4.36882327468123,D_PER_1000_B,,_T,,_T,,,4.25117619063392,4.49151913538184,A,,UN_IGME,,,CME_MRY0T4,2011
BEL,Belgium,2012.0,0,CME_MRY0T4,Under-five mortality rate,4.28743529931365,D_PER_1000_B,,_T,,_T,,,4.1688538225554,4.40607196435174,A,,UN_IGME,,,CME_MRY0T4,2012
BEL,Belgium,2013.0,0,CME_MRY0T4,Under-five mortality rate,4.21414212433005,D_PER_1000_B,,_T,,_T,,,4.09214571427385,4.33480276709297,A,,UN_IGME,,,CME_MRY0T4,2013
BEL,Belgium,2014.0,0,CME_MRY0T4,Under-five mortality rate,4.14938682754622,D_PER_1000_B,,_T,,_T,,,4.02715868455219,4.26627756313634,A,,UN_IGME,,,CME_MRY0T4,2014
BEL,Belgium,2015.0,0,CME_MRY0T4,Under-five mortality rate,4.09426694238687,D_PER_1000_B,,_T,,_T,,,3.97264401432236,4.21464127199252,A,,UN_IGME,,,CME_MRY0T4,2015
BEL,Belgium,2016.0,0,CME_MRY0T4,Under-five mortality rate,4.05156842483972,D_PER_1000_B,,_T,,_T,,,3.93049757239663,4.17154825799369,A,,UN_IGME,,,CME_MRY0T4,2016
BEL,Belgium,2017.0,0,CME_MRY0T4,Under-five mortality rate,4.01254364065876,D_PER_1000_B,,_T,,_T,,,3.89535655157843,4.1361638889319,A,,UN_IGME,,,CME_MRY0T4,2017
BEL,Belgium,2018.0,0,CME_MRY0T4,Under-five mortality rate,3.97153148748694,D_PER_1000_B,,_T,,_T,,,3.8512361798938,4.09567999161789,A,,UN_IGME,,,CME_MRY0T4,2018
BEL,Belgium,2019.0,0,CME_MRY0T4,Under-five mortality rate,3.92139695025279,D_PER_1000_B,,_T,,_T,,,3.8018746682469,4.04144283194845,A,,UN_IGME,,,CME_MRY0T4,2019
BEL,Belgium,2020.0,0,CME_MRY0T4,Under-five mortality rate,3.8678585967826,D_PER_1000_B,,_T,,_T,,,3.74771800126235,3.98881683943779,A,,UN_IGME,,,CME_MRY0T4,2020
BEL,Belgium,2021.0,0,CME_MRY0T4,Under-five mortality rate,3.81793264448638,D_PER_1000_B,,_T,,_T,,,3.69507851396861,3.94293463397379,A,,UN_IGME,,,CME_MRY0T4,2021
BEL,Belgium,2022.0,0,CME_MRY0T4,Under-five mortality rate,3.77618629867792,D_PER_1000_B,,_T,,_T,,,3.64964677079118,3.90807602323238,A,,UN_IGME,,,CME_MRY0T4,2022
BEL,Belgium,2023.0,0,CME_MRY0T4,Under-five mortality rate,3.74541514961605,D_PER_1000_B,,_T,,_T,,,3.59492020621061,3.90201424464169,A,,UN_IGME,,,CME_MRY0T4,2023
BEL,Belgium,2024.0,0,CME_MRY0T4,Under-five mortality rate,3.72136814853851,D_PER_1000_B,,_T,,_T,,,3.52449765767464,3.92919486057518,A,,UN_IGME,,,CME_MRY0T4,2024
BOL,Bolivia (Plurinational State of),2000.0,0,CME_MRY0T4,Under-five mortality rate,70.7075699258731,D_PER_1000_B,,_T,,_T,,,66.0929133691277,75.713853519889,A,,UN_IGME,,,CME_MRY0T4,2000
BOL,Bolivia (Plurinational State of),2001.0,0,CME_MRY0T4,Under-five mortality rate,66.3117870231101,D_PER_1000_B,,_T,,_T,,,61.9147127621246,71.1108360404118,A,,UN_IGME,,,CME_MRY0T4,2001
BOL,Bolivia (Plurinational State of),2002.0,0,CME_MRY0T4,Under-five mortality rate,62.1315405439727,D_PER_1000_B,,_T,,_T,,,57.9167015040085,66.7343060919342,A,,UN_IGME,,,CME_MRY0T4,2002
BOL,Bolivia (Plurinational State of),2003.0,0,CME_MRY0T4,Under-five mortality rate,58.1920650510934,D_PER_1000_B,,_T,,_T,,,53.9988651955111,62.6736373903444,A,,UN_IGME,,,CME_MRY0T4,2003
BOL,Bolivia (Plurinational State of),2004.0,0,CME_MRY0T4,Under-five mortality rate,54.4804668488657,D_PER_1000_B,,_T,,_T,,,50.4172397908415,58.8618820241722,A,,UN_IGME,,,CME_MRY0T4,2004
BOL,Bolivia (Plurinational State of),2005.0,0,CME_MRY0T4,Under-five mortality rate,51.0133979872546,D_PER_1000_B,,_T,,_T,,,47.0026305355219,55.2417856910346,A,,UN_IGME,,,CME_MRY0T4,2005
BOL,Bolivia (Plurinational State of),2006.0,0,CME_MRY0T4,Under-five mortality rate,47.7402461114889,D_PER_1000_B,,_T,,_T,,,43.8254156660016,51.8911930027816,A,,UN_IGME,,,CME_MRY0T4,2006
BOL,Bolivia (Plurinational State of),2007.0,0,CME_MRY0T4,Under-five mortality rate,44.6704673300734,D_PER_1000_B,,_T,,_T,,,40.7980827906073,48.7638530197389,A,,UN_IGME,,,CME_MRY0T4,2007
BOL,Bolivia (Plurinational State of),2008.0,0,CME_MRY0T4,Under-five mortality rate,41.8044021117051,D_PER_1000_B,,_T,,_T,,,38.0148108854577,45.8960868142529,A,,UN_IGME,,,CME_MRY0T4,2008
BOL,Bolivia (Plurinational State of),2009.0,0,CME_MRY0T4,Under-five mortality rate,39.1467157962274,D_PER_1000_B,,_T,,_T,,,35.4088790206641,43.249954671877,A,,UN_IGME,,,CME_MRY0T4,2009
BOL,Bolivia (Plurinational State of),2010.0,0,CME_MRY0T4,Under-five mortality rate,36.6858073879599,D_PER_1000_B,,_T,,_T,,,33.0144293534987,40.7306710125742,A,,UN_IGME,,,CME_MRY0T4,2010
BOL,Bolivia (Plurinational State of),2011.0,0,CME_MRY0T4,Under-five mortality rate,34.4447378935787,D_PER_1000_B,,_T,,_T,,,30.7537666025455,38.4435842695727,A,,UN_IGME,,,CME_MRY0T4,2011
BOL,Bolivia (Plurinational State of),2012.0,0,CME_MRY0T4,Under-five mortality rate,32.3302448807032,D_PER_1000_B,,_T,,_T,,,28.6727341635772,36.2730090381279,A,,UN_IGME,,,CME_MRY0T4,2012
BOL,Bolivia (Plurinational State of),2013.0,0,CME_MRY0T4,Under-five mortality rate,30.3202856641386,D_PER_1000_B,,_T,,_T,,,26.6901630725439,34.305210274533,A,,UN_IGME,,,CME_MRY0T4,2013
BOL,Bolivia (Plurinational State of),2014.0,0,CME_MRY0T4,Under-five mortality rate,28.435421807847,D_PER_1000_B,,_T,,_T,,,24.8269234692402,32.4445263940368,A,,UN_IGME,,,CME_MRY0T4,2014
BOL,Bolivia (Plurinational State of),2015.0,0,CME_MRY0T4,Under-five mortality rate,26.677969111466,D_PER_1000_B,,_T,,_T,,,23.0545070917465,30.7676415822225,A,,UN_IGME,,,CME_MRY0T4,2015
BOL,Bolivia (Plurinational State of),2016.0,0,CME_MRY0T4,Under-five mortality rate,25.0123478055347,D_PER_1000_B,,_T,,_T,,,21.3790640823433,29.2308760998283,A,,UN_IGME,,,CME_MRY0T4,2016
BOL,Bolivia (Plurinational State of),2017.0,0,CME_MRY0T4,Under-five mortality rate,23.4488574739222,D_PER_1000_B,,_T,,_T,,,19.7854505878544,27.7750614001959,A,,UN_IGME,,,CME_MRY0T4,2017
BOL,Bolivia (Plurinational State of),2018.0,0,CME_MRY0T4,Under-five mortality rate,21.9844221634038,D_PER_1000_B,,_T,,_T,,,18.2461211291875,26.4496740496617,A,,UN_IGME,,,CME_MRY0T4,2018
BOL,Bolivia (Plurinational State of),2019.0,0,CME_MRY0T4,Under-five mortality rate,20.6007277381972,D_PER_1000_B,,_T,,_T,,,16.8154536301182,25.2550755311264,A,,UN_IGME,,,CME_MRY0T4,2019
BOL,Bolivia (Plurinational State of),2020.0,0,CME_MRY0T4,Under-five mortality rate,19.3435948716629,D_PER_1000_B,,_T,,_T,,,15.5061657912255,24.1077100486783,A,,UN_IGME,,,CME_MRY0T4,2020
BOL,Bolivia (Plurinational State of),2021.0,0,CME_MRY0T4,Under-five mortality rate,18.2192731911338,D_PER_1000_B,,_T,,_T,,,14.2982657002927,23.1021214473196,A,,UN_IGME,,,CME_MRY0T4,2021
BOL,Bolivia (Plurinational State of),2022.0,0,CME_MRY0T4,Under-five mortality rate,17.2596051391403,D_PER_1000_B,,_T,,_T,,,13.3070719841476,22.2791177956794,A,,UN_IGME,,,CME_MRY0T4,2022
BOL,Bolivia (Plurinational State of),2023.0,0,CME_MRY0T4,Under-five mortality rate,16.4284124350259,D_PER_1000_B,,_T,,_T,,,12.4481581533072,21.6520117702232,A,,UN_IGME,,,CME_MRY0T4,2023
BOL,Bolivia (Plurinational State of),2024.0,0,CME_MRY0T4,Under-five mortality rate,15.6964579913678,D_PER_1000_B,,_T,,_T,,,11.6557862876973,21.2014624087328,A,,UN_IGME,,,CME_MRY0T4,2024
CIV,Côte d'Ivoire,2000.0,0,CME_MRY0T4,Under-five mortality rate,140.435093227129,D_PER_1000_B,,_T,,_T,,,130.411810291752,151.959545677229,A,,UN_IGME,,,CME_MRY0T4,2000
CIV,Côte d'Ivoire,2001.0,0,CME_MRY0T4,Under-five mortality rate,136.910751954744,D_PER_1000_B,,_T,,_T,,,126.89163653001,148.327858393498,A,,UN_IGME,,,CME_MRY0T4,2001
CIV,Côte d'Ivoire,2002.0,0,CME_MRY0T4,Under-five mortality rate,133.13875739116,D_PER_1000_B,,_T,,_T,,,123.302848062666,144.253439349754,A,,UN_IGME,,,CME_MRY0T4,2002
CIV,Côte d'Ivoire,2003.0,0,CME_MRY0T4,Under-five mortality rate,129.227325200665,D_PER_1000_B,,_T,,_T,,,119.416664899651,140.128201899125,A,,UN_IGME,,,CME_MRY0T4,2003
CIV,Côte d'Ivoire,2004.0,0,CME_MRY0T4,Under-five mortality rate,125.283414242147,D_PER_1000_B,,_T,,_T,,,115.683068437978,135.890433608021,A,,UN_IGME,,,CME_MRY0T4,2004
CIV,Côte d'Ivoire,2005.0,0,CME_MRY0T4,Under-five mortality rate,121.185991168464,D_PER_1000_B,,_T,,_T,,,111.847607396306,131.620158332321,A,,UN_IGME,,,CME_MRY0T4,2005
CIV,Côte d'Ivoire,2006.0,0,CME_MRY0T4,Under-five mortality rate,117.385613267817,D_PER_1000_B,,_T,,_T,,,108.177742034519,127.53221485354,A,,UN_IGME,,,CME_MRY0T4,2006
CIV,Côte d'Ivoire,2007.0,0,CME_MRY0T4,Under-five mortality rate,113.531967882878,D_PER_1000_B,,_T,,_T,,,104.407665572346,123.399370801486,A,,UN_IGME,,,CME_MRY0T4,2007
CIV,Côte d'Ivoire,2008.0,0,CME_MRY0T4,Under-five mortality rate,108.98781227946,D_PER_1000_B,,_T,,_T,,,100.054340180845,118.609892154402,A,,UN_IGME,,,CME_MRY0T4,2008
CIV,Côte d'Ivoire,2009.0,0,CME_MRY0T4,Under-five mortality rate,105.209883013661,D_PER_1000_B,,_T,,_T,,,96.4337452291117,114.687815910837,A,,UN_IGME,,,CME_MRY0T4,2009
CIV,Côte d'Ivoire,2010.0,0,CME_MRY0T4,Under-five mortality rate,101.574223919733,D_PER_1000_B,,_T,,_T,,,92.82061831211,110.91838343939,A,,UN_IGME,,,CME_MRY0T4,2010
CIV,Côte d'Ivoire,2011.0,0,CME_MRY0T4,Under-five mortality rate,98.4340311546622,D_PER_1000_B,,_T,,_T,,,89.6374068302191,107.716281050866,A,,UN_IGME,,,CME_MRY0T4,2011
CIV,Côte d'Ivoire,2012.0,0,CME_MRY0T4,Under-five mortality rate,95.3453627452649,D_PER_1000_B,,_T,,_T,,,86.5813099526073,104.679629645807,A,,UN_IGME,,,CME_MRY0T4,2012
CIV,Côte d'Ivoire,2013.0,0,CME_MRY0T4,Under-five mortality rate,91.9971489599895,D_PER_1000_B,,_T,,_T,,,83.2841742161105,101.310275680823,A,,UN_IGME,,,CME_MRY0T4,2013
CIV,Côte d'Ivoire,2014.0,0,CME_MRY0T4,Under-five mortality rate,88.619755202886,D_PER_1000_B,,_T,,_T,,,79.9613252704182,97.8969587853322,A,,UN_IGME,,,CME_MRY0T4,2014
CIV,Côte d'Ivoire,2015.0,0,CME_MRY0T4,Under-five mortality rate,85.4823544028228,D_PER_1000_B,,_T,,_T,,,76.9955083327432,94.9766331384798,A,,UN_IGME,,,CME_MRY0T4,2015
CIV,Côte d'Ivoire,2016.0,0,CME_MRY0T4,Under-five mortality rate,82.9817638483916,D_PER_1000_B,,_T,,_T,,,74.2939776244981,92.6382393618794,A,,UN_IGME,,,CME_MRY0T4,2016
CIV,Côte d'Ivoire,2017.0,0,CME_MRY0T4,Under-five mortality rate,80.5291592957843,D_PER_1000_B,,_T,,_T,,,71.6240844924667,90.7082814963975,A,,UN_IGME,,,CME_MRY0T4,2017
CIV,Côte d'Ivoire,2018.0,0,CME_MRY0T4,Under-five mortality rate,77.8963298034264,D_PER_1000_B,,_T,,_T,,,68.5231445393124,88.5982758812027,A,,UN_IGME,,,CME_MRY0T4,2018
CIV,Côte d'Ivoire,2019.0,0,CME_MRY0T4,Under-five mortality rate,75.2996540943492,D_PER_1000_B,,_T,,_T,,,65.3406088100131,86.794007405935,A,,UN_IGME,,,CME_MRY0T4,2019
CIV,Côte d'Ivoire,2020.0,0,CME_MRY0T4,Under-five mortality rate,73.0413651557674,D_PER_1000_B,,_T,,_T,,,62.4910172342672,85.4989447068672,A,,UN_IGME,,,CME_MRY0T4,2020
CIV,Côte d'Ivoire,2021.0,0,CME_MRY0T4,Under-five mortality rate,70.8010280043287,D_PER_1000_B,,_T,,_T,,,59.7129544986238,84.1924021501334,A,,UN_IGME,,,CME_MRY0T4,2021
CIV,Côte d'Ivoire,2022.0,0,CME_MRY0T4,Under-five mortality rate,68.6941392520608,D_PER_1000_B,,_T,,_T,,,56.6457237932272,83.0752008032837,A,,UN_IGME,,,CME_MRY0T4,2022
CIV,Côte d'Ivoire,2023.0,0,CME_MRY0T4,Under-five mortality rate,66.5433459864149,D_PER_1000_B,,_T,,_T,,,53.7092026360396,82.3835347173287,A,,UN_IGME,,,CME_MRY0T4,2023
CIV,Côte d'Ivoire,2024.0,0,CME_MRY0T4,Under-five mortality rate,64.471332067145,D_PER_1000_B,,_T,,_T,,,50.5528254099347,81.753605303102,A,,UN_IGME,,,CME_MRY0T4,2024
CRI,Costa Rica,2000.0,0,CME_MRY0T4,Under-five mortality rate,13.0880244713846,D_PER_1000_B,,_T,,_T,,,12.7891661888438,13.3951031780158,A,,UN_IGME,,,CME_MRY0T4,2000
CRI,Costa Rica,2001.0,0,CME_MRY0T4,Under-five mortality rate,12.5892280422688,D_PER_1000_B,,_T,,_T,,,12.2956289740305,12.8918850631377,A,,UN_IGME,,,CME_MRY0T4,2001
CRI,Costa Rica,2002.0,0,CME_MRY0T4,Under-five mortality rate,12.15755131301,D_PER_1000_B,,_T,,_T,,,11.8700096301372,12.457576818413,A,,UN_IGME,,,CME_MRY0T4,2002
CRI,Costa Rica,2003.0,0,CME_MRY0T4,Under-five mortality rate,11.805300067456,D_PER_1000_B,,_T,,_T,,,11.5205109056128,12.1024019044028,A,,UN_IGME,,,CME_MRY0T4,2003
CRI,Costa Rica,2004.0,0,CME_MRY0T4,Under-five mortality rate,11.5383079445685,D_PER_1000_B,,_T,,_T,,,11.2642456167334,11.832182273991,A,,UN_IGME,,,CME_MRY0T4,2004
CRI,Costa Rica,2005.0,0,CME_MRY0T4,Under-five mortality rate,11.3449077816553,D_PER_1000_B,,_T,,_T,,,11.0619170883527,11.6382819925596,A,,UN_IGME,,,CME_MRY0T4,2005
CRI,Costa Rica,2006.0,0,CME_MRY0T4,Under-five mortality rate,11.2005782518237,D_PER_1000_B,,_T,,_T,,,10.9211189980856,11.485786257154,A,,UN_IGME,,,CME_MRY0T4,2006
CRI,Costa Rica,2007.0,0,CME_MRY0T4,Under-five mortality rate,11.0736697324156,D_PER_1000_B,,_T,,_T,,,10.7952965735638,11.3511769314442,A,,UN_IGME,,,CME_MRY0T4,2007
CRI,Costa Rica,2008.0,0,CME_MRY0T4,Under-five mortality rate,10.9280474890009,D_PER_1000_B,,_T,,_T,,,10.6460759844579,11.2061698569118,A,,UN_IGME,,,CME_MRY0T4,2008
CRI,Costa Rica,2009.0,0,CME_MRY0T4,Under-five mortality rate,10.7323773639945,D_PER_1000_B,,_T,,_T,,,10.4623339702218,11.0036103022829,A,,UN_IGME,,,CME_MRY0T4,2009
CRI,Costa Rica,2010.0,0,CME_MRY0T4,Under-five mortality rate,10.4826772025381,D_PER_1000_B,,_T,,_T,,,10.2098213197662,10.7570927985881,A,,UN_IGME,,,CME_MRY0T4,2010
CRI,Costa Rica,2011.0,0,CME_MRY0T4,Under-five mortality rate,10.1753945834329,D_PER_1000_B,,_T,,_T,,,9.91513519572186,10.4409531197329,A,,UN_IGME,,,CME_MRY0T4,2011
CRI,Costa Rica,2012.0,0,CME_MRY0T4,Under-five mortality rate,9.84160004992624,D_PER_1000_B,,_T,,_T,,,9.5894035622697,10.1001829727993,A,,UN_IGME,,,CME_MRY0T4,2012
CRI,Costa Rica,2013.0,0,CME_MRY0T4,Under-five mortality rate,9.514923023195,D_PER_1000_B,,_T,,_T,,,9.26433090007,9.77227636847205,A,,UN_IGME,,,CME_MRY0T4,2013
CRI,Costa Rica,2014.0,0,CME_MRY0T4,Under-five mortality rate,9.227326124411,D_PER_1000_B,,_T,,_T,,,8.98573678816634,9.47883642384229,A,,UN_IGME,,,CME_MRY0T4,2014
CRI,Costa Rica,2015.0,0,CME_MRY0T4,Under-five mortality rate,9.01484894605783,D_PER_1000_B,,_T,,_T,,,8.76345725948083,9.26433581945213,A,,UN_IGME,,,CME_MRY0T4,2015
CRI,Costa Rica,2016.0,0,CME_MRY0T4,Under-five mortality rate,8.89877581634622,D_PER_1000_B,,_T,,_T,,,8.65117710978645,9.14813722106291,A,,UN_IGME,,,CME_MRY0T4,2016
CRI,Costa Rica,2017.0,0,CME_MRY0T4,Under-five mortality rate,8.88464904822865,D_PER_1000_B,,_T,,_T,,,8.63583888530304,9.14001210557304,A,,UN_IGME,,,CME_MRY0T4,2017
CRI,Costa Rica,2018.0,0,CME_MRY0T4,Under-five mortality rate,8.96046766863536,D_PER_1000_B,,_T,,_T,,,8.70005893479722,9.22400107149707,A,,UN_IGME,,,CME_MRY0T4,2018
CRI,Costa Rica,2019.0,0,CME_MRY0T4,Under-five mortality rate,9.11540470784588,D_PER_1000_B,,_T,,_T,,,8.84319500785704,9.38412872944063,A,,UN_IGME,,,CME_MRY0T4,2019
CRI,Costa Rica,2020.0,0,CME_MRY0T4,Under-five mortality rate,9.3300613263991,D_PER_1000_B,,_T,,_T,,,9.04199884008663,9.61228431929605,A,,UN_IGME,,,CME_MRY0T4,2020
CRI,Costa Rica,2021.0,0,CME_MRY0T4,Under-five mortality rate,9.58363308938919,D_PER_1000_B,,_T,,_T,,,9.296033583165,9.87995664158452,A,,UN_IGME,,,CME_MRY0T4,2021
CRI,Costa Rica,2022.0,0,CME_MRY0T4,Under-five mortality rate,9.86385223004865,D_PER_1000_B,,_T,,_T,,,9.55416069962792,10.1821147685357,A,,UN_IGME,,,CME_MRY0T4,2022
CRI,Costa Rica,2023.0,0,CME_MRY0T4,Under-five mortality rate,10.1469645038449,D_PER_1000_B,,_T,,_T,,,9.76032706790529,10.5460728603918,A,,UN_IGME,,,CME_MRY0T4,2023
CRI,Costa Rica,2024.0,0,CME_MRY0T4,Under-five mortality rate,10.4067106356307,D_PER_1000_B,,_T,,_T,,,9.86911068931495,10.9695625436153,A,,UN_IGME,,,CME_MRY0T4,2024
ERI,Eritrea,2000.0,0,CME_MRY0T4,Under-five mortality rate,85.277909983152,D_PER_1000_B,,_T,,_T,,,76.8712261110031,94.8180162745887,A,,UN_IGME,,,CME_MRY0T4,2000
ERI,Eritrea,2001.0,0,CME_MRY0T4,Under-five mortality rate,81.1004697635315,D_PER_1000_B,,_T,,_T,,,72.8381595571483,90.2973141448521,A,,UN_IGME,,,CME_MRY0T4,2001
ERI,Eritrea,2002.0,0,CME_MRY0T4,Under-five mortality rate,77.3194609568578,D_PER_1000_B,,_T,,_T,,,69.1795352738183,86.2815282818958,A,,UN_IGME,,,CME_MRY0T4,2002
